5.349733333333334118e-02,5.455906666666666682e-01,2.586453333333333382e-01
-8.587333333333334318e-02,5.447303333333333164e-01,1.823603333333332910e-01
-5.518833333333333230e-02,5.444953333333333312e-01,6.464000000000000128e-03
6.141299999999999537e-02,5.444833333333333192e-01,2.313766666666666749e-01
8.069100000000001272e-02,5.442360000000000531e-01,2.581106666666666549e-01
8.559333333333335458e-03,5.437750000000000083e-01,4.449500000000000677e-02
-2.175066666666666468e-02,5.435636666666665562e-01,1.997700000000000170e-02
-8.216466666666666363e-02,5.433063333333333356e-01,2.084050000000000069e-01
-1.034543333333333148e-01,5.424959999999999782e-01,5.957266666666666266e-02
7.063133333333333763e-02,5.420113333333334005e-01,2.209076666666666411e-01
1.152116666666666844e-01,5.419936666666665959e-01,9.059100000000000485e-02
9.017500000000000515e-02,5.415333333333333110e-01,7.031466666666667809e-02
5.680733333333333468e-02,5.412133333333333240e-01,5.360800000000000287e-02
7.102666666666667718e-03,5.397543333333333360e-01,2.556900000000000284e-01
7.904966666666667086e-02,5.393270000000000008e-01,5.570533333333334280e-02
4.426366666666666644e-02,5.391066666666666229e-01,2.614693333333333869e-01
-9.104766666666667951e-02,5.382436666666666758e-01,1.967239999999999822e-01
3.071600000000000372e-02,5.380639999999999867e-01,5.135300000000000281e-02
-5.394999999999998755e-03,5.376713333333332789e-01,3.111766666666666500e-02
1.198019999999999918e-01,5.372080000000000188e-01,1.305516666666666770e-01
-7.801233333333332243e-02,5.357953333333332901e-01,1.754999999999999963e-02
-8.385266666666665869e-02,5.357353333333333412e-01,3.082299999999999970e-02
8.903866666666668261e-02,5.356670000000000043e-01,2.169790000000000052e-01
-5.705099999999999755e-02,5.354563333333333119e-01,2.315139999999999976e-01
-2.685133333333333122e-02,5.350393333333333112e-01,2.773266666666666588e-02
-2.243733333333333343e-02,5.347500000000000586e-01,2.483753333333333368e-01
-8.811399999999998400e-02,5.345576666666665977e-01,1.559659999999999935e-01
1.068636666666666624e-01,5.339409999999999989e-01,7.193500000000001282e-02
-3.931399999999999478e-02,5.338983333333332526e-01,2.645266666666666946e-02
1.221966666666666756e-01,5.337596666666666323e-01,8.800400000000001277e-02
4.190666666666666151e-02,5.322206666666665642e-01,4.685233333333333611e-02
1.024346666666666600e-01,5.318999999999999284e-01,1.784703333333333142e-01
-9.929099999999999038e-02,5.317216666666666480e-01,9.689899999999999902e-02
9.316333333333333411e-02,5.315463333333333429e-01,6.513233333333331987e-02
6.674833333333332619e-02,5.312970000000000192e-01,4.586933333333333834e-02
-5.531333333333332547e-02,5.306489999999999263e-01,1.557833333333333292e-02
1.240396666666666731e-01,5.302763333333333495e-01,1.067940000000000000e-01
-9.031733333333331892e-02,5.301683333333334636e-01,1.777933333333333032e-01
-9.413533333333333475e-02,5.294263333333333321e-01,1.185360000000000164e-01
8.551066666666666538e-02,5.292596666666666838e-01,2.347103333333333264e-01
-1.191666666666664877e-03,5.291696666666667603e-01,2.611760000000000193e-01
-7.443299999999999916e-02,5.290126666666665756e-01,2.228690000000000115e-01
1.800366666666666435e-02,5.290030000000000010e-01,4.215499999999999803e-02
-4.654733333333332251e-02,5.287506666666667021e-01,2.312699999999999825e-02
-8.900233333333332220e-02,5.280063333333333553e-01,1.699746666666666628e-01
-9.241733333333333744e-02,5.258953333333332703e-01,6.534099999999999631e-02
8.584933333333333305e-02,5.245716666666665473e-01,2.049220000000000208e-01
-9.549166666666666914e-02,5.236816666666667119e-01,1.921569999999999945e-01
1.115199999999999803e-01,5.236156666666667014e-01,1.541280000000000150e-01
-2.789466666666666830e-02,5.224283333333333834e-01,2.550333333333333341e-01
-2.853000000000000067e-03,5.221589999999999288e-01,4.481600000000000861e-02
1.145789999999999864e-01,5.216733333333333222e-01,6.659366666666667600e-02
-9.835699999999998611e-02,5.215046666666666164e-01,1.513473333333333060e-01
-2.206800000000000081e-02,5.206846666666665735e-01,4.095899999999999541e-02
9.224933333333333596e-02,5.205139999999999212e-01,1.906033333333333468e-01
-8.361666666666667247e-02,5.204010000000000025e-01,5.063233333333332781e-02
1.040809999999999930e-01,5.203689999999999705e-01,5.529033333333333022e-02
-4.544566666666666199e-02,5.203016666666666623e-01,2.456383333333333474e-01
4.790266666666666978e-02,5.202109999999999790e-01,2.723006666666666908e-01
-9.229933333333331658e-02,5.200809999999999045e-01,8.205333333333333923e-02
6.678233333333333244e-02,5.196473333333333500e-01,2.646413333333333395e-01
-3.453066666666666090e-02,5.195436666666667369e-01,3.967899999999999899e-02
-7.410166666666666291e-02,5.186206666666666187e-01,2.726866666666666675e-02
8.285566666666667468e-02,5.176206666666667289e-01,4.605100000000000166e-02
-9.637666666666666604e-02,5.172263333333333435e-01,1.306879999999999709e-01
1.211723333333333402e-01,5.167803333333332860e-01,9.959266666666666268e-02
5.376266666666666694e-02,5.165443333333333831e-01,4.134233333333333510e-02
-6.304266666666664964e-02,5.165426666666667055e-01,2.598766666666666933e-02
1.106500000000000192e-02,5.162499999999999867e-01,2.737573333333333525e-01
7.630133333333333212e-02,5.157173333333332499e-01,2.443143333333333000e-01
-9.924533333333332430e-02,5.149533333333332630e-01,1.653559999999999752e-01
-4.176399999999999557e-02,5.143960000000000754e-01,3.635333333333334166e-02
1.056513333333333332e-01,5.143116666666666115e-01,1.555699999999999861e-01
1.066970000000000002e-01,5.139139999999999819e-01,1.452613333333333256e-01
3.978233333333333621e-02,5.138756666666667305e-01,3.594966666666666449e-02
2.388600000000000445e-02,5.137819999999999609e-01,3.706199999999999772e-02
-1.442533333333333515e-02,5.136966666666666903e-01,4.690166666666666789e-02
1.148919999999999803e-01,5.128273333333333017e-01,7.332766666666666600e-02
9.211866666666666814e-02,5.125790000000000068e-01,4.537866666666666438e-02
1.141999999999999960e-02,5.119616666666666482e-01,4.483333333333333615e-02
-7.694766666666666421e-02,5.105763333333332987e-01,4.717866666666666042e-02
6.741266666666667629e-02,5.105686666666665596e-01,2.631526666666666459e-01
6.225766666666666255e-02,5.101999999999999869e-01,4.080499999999999405e-02
3.156299999999999384e-02,5.101393333333333890e-01,2.780569999999999986e-01
9.975233333333333174e-02,5.084549999999999903e-01,1.639830000000000176e-01
-7.760766666666667202e-02,5.076193333333333113e-01,2.197766666666666480e-01
-8.978333333333332611e-02,5.073509999999999964e-01,2.007456666666666556e-01
-4.970133333333332654e-02,5.064096666666667579e-01,3.862400000000000555e-02
-1.598233333333333103e-02,5.058820000000000539e-01,2.723326666666666673e-01
-8.003233333333333033e-02,5.056443333333332513e-01,8.169999999999999485e-02
1.731666666666666510e-03,5.052839999999999554e-01,2.782560000000000033e-01
-5.173233333333333156e-02,5.045363333333332534e-01,2.506176666666666830e-01
1.030923333333333414e-01,5.032676666666666687e-01,7.040266666666666895e-02
1.094956666666666717e-01,5.032286666666666575e-01,1.107059999999999989e-01
1.051266666666666738e-01,5.027346666666666630e-01,1.311749999999999861e-01
-7.348133333333332906e-02,5.016340000000000243e-01,6.153399999999999842e-02
8.169099999999998585e-02,5.010543333333333793e-01,4.087199999999999861e-02
8.934666666666667145e-03,5.004896666666667215e-01,5.118333333333332374e-02
-1.863766666666667043e-02,4.994743333333332980e-01,5.220266666666666805e-02
7.138766666666666871e-02,4.986700000000000021e-01,2.469909999999999606e-01
-6.651233333333333997e-02,4.982976666666665833e-01,2.334010000000000251e-01
6.036266666666666864e-02,4.976673333333334059e-01,3.838033333333333574e-02
8.415499999999999370e-02,4.969976666666666709e-01,2.150353333333333006e-01
-4.954399999999999776e-02,4.969423333333333193e-01,4.707066666666666344e-02
-9.550666666666667373e-03,4.964646666666666097e-01,5.646700000000000330e-02
9.146433333333334192e-02,4.958089999999999997e-01,6.148966666666666470e-02
1.011833333333333196e-01,4.950540000000000496e-01,9.557366666666666788e-02
-6.423333333333333672e-02,4.950363333333333560e-01,5.519099999999999007e-02
-4.727800000000000058e-02,4.948189999999999533e-01,2.590196666666666481e-01
9.606966666666667820e-02,4.944329999999999559e-01,1.893830000000000235e-01
3.487033333333332957e-02,4.937880000000000602e-01,2.834203333333332742e-01
6.249899999999999206e-02,4.935213333333333119e-01,2.658293333333333064e-01
-9.861633333333334750e-02,4.932196666666666118e-01,1.729333333333333000e-01
8.233833333333334670e-02,4.925396666666666534e-01,4.860466666666666408e-02
-9.648566666666667790e-02,4.919719999999999094e-01,1.243963333333333310e-01
-8.040066666666666195e-02,4.918463333333333298e-01,8.314833333333331022e-02
1.047806666666666747e-01,4.894036666666666258e-01,1.660116666666666685e-01
-3.651899999999999591e-02,4.884749999999999925e-01,4.682233333333333386e-02
-2.032266666666666596e-02,4.883396666666666719e-01,2.776806666666666312e-01
-2.590466666666666959e-02,4.881373333333332565e-01,4.738500000000001044e-02
4.681066666666666709e-02,4.881130000000000191e-01,3.974233333333333090e-02
1.200200000000000052e-02,4.875793333333333091e-01,2.865216666666666190e-01
1.646066666666666511e-02,4.866413333333333147e-01,5.306300000000000600e-02
9.228200000000001679e-02,4.864353333333333307e-01,9.666266666666667451e-02
-8.984666666666667190e-02,4.860586666666666389e-01,1.930776666666666752e-01
7.756366666666665577e-02,4.848966666666665870e-01,2.361023333333333585e-01
-4.169866666666667554e-02,4.843753333333333799e-01,2.665036666666666387e-01
-5.672333333333332006e-02,4.843686666666666696e-01,2.548666666666666858e-01
1.008883333333333299e-01,4.829156666666666875e-01,1.353406666666666647e-01
-6.406900000000000095e-02,4.826443333333332864e-01,6.204166666666666857e-02
2.978533333333332686e-02,4.823083333333333389e-01,4.642533333333333928e-02
2.464266666666666689e-02,4.821940000000000115e-01,2.873863333333332992e-01
8.411666666666667291e-02,4.818366666666666909e-01,6.950799999999998646e-02
8.684333333333332794e-02,4.806766666666666410e-01,7.951000000000001122e-02
9.223466666666667313e-02,4.806023333333332981e-01,2.051170000000000215e-01
4.684866666666667040e-02,4.802383333333333226e-01,2.824860000000000149e-01
-1.163133333333333207e-02,4.794966666666666266e-01,5.361733333333333629e-02
5.750733333333333391e-02,4.789786666666666637e-01,2.721399999999999930e-01
-7.342599999999999127e-02,4.789523333333333688e-01,2.283280000000000309e-01
-8.762100000000000444e-02,4.787333333333332885e-01,9.884699999999999043e-02
-3.294233333333333735e-02,4.786769999999999636e-01,2.728446666666666798e-01
7.499066666666666381e-02,4.785673333333333446e-01,5.662299999999999278e-02
-9.891166666666666163e-02,4.779986666666666828e-01,1.627813333333333057e-01
6.079133333333332917e-02,4.775276666666667391e-01,5.025233333333332247e-02
1.054146666666666704e-01,4.774636666666666751e-01,1.807206666666666961e-01
-6.312299999999999855e-02,4.767763333333333020e-01,2.489949999999999664e-01
-1.004063333333333474e-01,4.761763333333333681e-01,1.410146666666666770e-01
-7.188666666666666989e-03,4.761486666666666090e-01,2.871413333333333595e-01
7.422000000000000645e-03,4.759863333333333446e-01,2.900590000000000113e-01
-7.368533333333333879e-02,4.754439999999999777e-01,6.983300000000000618e-02
1.074870000000000131e-01,4.750436666666666419e-01,1.514556666666666829e-01
-6.533866666666665601e-02,4.746513333333333140e-01,2.649513333333333720e-01
-2.020600000000000174e-02,4.742873333333332830e-01,4.628766666666666446e-02
-9.999999999998436772e-07,4.736130000000000062e-01,5.575600000000000001e-02
-4.370133333333333508e-02,4.729479999999999795e-01,4.472033333333333416e-02
-5.769966666666666993e-02,4.728249999999999953e-01,2.718340000000000201e-01
9.107100000000001305e-02,4.716076666666667028e-01,1.010680000000000051e-01
-6.923400000000000387e-02,4.712266666666666826e-01,2.395930000000000004e-01
-5.656200000000000117e-02,4.690233333333333476e-01,5.181933333333333530e-02
3.662099999999999383e-02,4.686443333333333849e-01,2.864520000000000399e-01
3.139833333333333365e-02,4.685289999999999733e-01,5.253566666666666801e-02
5.223400000000000959e-02,4.678523333333333145e-01,5.562333333333332325e-02
-8.458466666666668299e-02,4.669816666666666283e-01,2.070356666666666734e-01
8.563233333333333808e-02,4.658490000000000131e-01,8.391533333333334177e-02
9.726400000000000323e-02,4.657700000000000173e-01,1.162006666666666604e-01
-7.999433333333333396e-02,4.648200000000000109e-01,2.659353333333333569e-01
-7.458133333333333281e-02,4.624060000000000392e-01,2.546533333333333426e-01
6.053299999999999653e-02,4.608863333333332868e-01,6.382466666666665456e-02
-2.964166666666667033e-02,4.593659999999999966e-01,2.742186666666666661e-01
7.776666666666669572e-04,4.590656666666666497e-01,5.077499999999999375e-02
8.255066666666666109e-02,4.590430000000000343e-01,2.372430000000000372e-01
-9.261666666666664577e-03,4.588656666666666162e-01,2.849813333333333087e-01
2.793500000000000150e-02,4.585919999999999441e-01,6.014133333333333831e-02
1.145566666666666608e-02,4.580016666666666403e-01,2.890453333333333208e-01
-6.560599999999999765e-02,4.575313333333332899e-01,2.742689999999999850e-01
6.478766666666667395e-02,4.566479999999999984e-01,2.683586666666666343e-01
9.481266666666664233e-02,4.564166666666666927e-01,2.156146666666666767e-01
7.485766666666665570e-02,4.558576666666666610e-01,6.903499999999999914e-02
3.466433333333333172e-02,4.548846666666666594e-01,2.840480000000000227e-01
-6.914033333333333142e-02,4.547946666666666804e-01,2.363393333333333179e-01
-7.242800000000000626e-02,4.545913333333333473e-01,2.507983333333333453e-01
-9.036966666666668146e-02,4.539486666666666115e-01,2.725906666666666478e-01
8.439266666666667138e-02,4.536823333333333541e-01,7.744633333333333924e-02
-6.805233333333333967e-02,4.536739999999999662e-01,6.397033333333333738e-02
-8.529933333333333811e-02,4.534039999999999737e-01,9.063566666666666993e-02
-2.514599999999999821e-02,4.533710000000000240e-01,4.437066666666666243e-02
-9.706366666666665921e-02,4.528200000000000003e-01,1.673949999999999882e-01
-4.009733333333332511e-02,4.520053333333333145e-01,2.711613333333333653e-01
-1.909500000000000086e-02,4.517456666666666010e-01,2.768946666666666778e-01
-3.802699999999999830e-02,4.516939999999999844e-01,4.336599999999999483e-02
-8.805466666666666997e-02,4.514020000000000254e-01,2.009610000000000285e-01
1.142360000000000042e-01,4.506640000000000090e-01,1.833113333333333539e-01
1.765599999999999808e-02,4.506453333333333422e-01,6.251500000000000112e-02
8.573333333333333847e-03,4.503679999999999350e-01,5.656600000000000517e-02
1.017333333333332980e-03,4.503373333333333117e-01,2.852723333333333500e-01
-5.867900000000000199e-02,4.498563333333333580e-01,5.314633333333333015e-02
-5.549266666666665543e-02,4.496506666666666430e-01,2.721423333333333749e-01
7.837733333333332664e-02,4.494519999999999627e-01,2.508846666666666447e-01
5.067333333333333412e-02,4.487556666666666083e-01,5.982133333333332359e-02
-8.362033333333332430e-02,4.484863333333333202e-01,2.740416666666667389e-01
1.981899999999999981e-02,4.484336666666666749e-01,2.856109999999999483e-01
1.152560000000000112e-01,4.484293333333333464e-01,1.455530000000000157e-01
-9.839999999999998748e-02,4.483193333333333475e-01,1.317730000000000012e-01
1.003056666666666541e-01,4.468266666666666498e-01,1.053503333333333375e-01
-7.318900000000000405e-02,4.462956666666667016e-01,2.321610000000000062e-01
-7.647666666666666502e-02,4.460923333333333130e-01,2.466200000000000059e-01
3.891100000000000114e-02,4.457846666666666624e-01,5.922566666666666257e-02
-7.244599999999999651e-02,4.447470000000000034e-01,6.907433333333332093e-02
-1.579266666666666666e-02,4.440329999999999555e-01,4.671933333333332800e-02
1.074689999999999951e-01,4.434476666666666844e-01,2.024713333333333365e-01
-9.419999999999999207e-02,4.431456666666666599e-01,1.817686666666666895e-01
-8.900533333333332520e-02,4.430356666666666610e-01,2.571303333333334051e-01
7.512933333333331187e-02,4.422593333333333376e-01,6.615200000000000247e-02
-9.024100000000000177e-02,4.409019999999999606e-01,9.575466666666666848e-02
